prolific_pid,gender,age,score,trait,fbaccount,fbfrequency,fblogin,device,browser,attention_check
10a8710d6d936e9a1fc78ab3d0a1a709df8b45c6fc75ae750308352401d99a30,f,46,76,extrovert,yes,daily,no,desktop,Chrome,5.0
4745b6da936ec539f84a2961dbe77dd00d0595a3c036a5f8a1cfac865cb366a6,m,45,84,extrovert,yes,daily,no,desktop,Chrome,5.0
94f99eff9ebff8a73ad20fb3b9c3674f01c92f2c4a99da0fac727a3748365cae,f,41,39,none,yes,weekly,no,desktop,Chrome,5.0
24e80a000925b5fa5aa7c99a732c586db8affae7131c882d0a4fc3ecfb73e48c,m,51,87,extrovert,yes,daily,no,desktop,Chrome,5.0
e8b46b152e9073f7f66ce77c41ee048dbea64414d99a5158871d3128bfdf6dcb,f,37,16,introvert,yes,daily,yes,desktop,Chrome,5.0
872482c75bf0943bc3b094b1c381c8e4a9e5a3e0b81037806b7bc00cf3170081,m,27,37,none,yes,weekly,yes,desktop,Chrome,5.0
1a0e85b68210c1971baadb9b4c270683138aac02fd954b90f97c7754fd7fedfe,f,53,91,extrovert,yes,monthly,yes,desktop,Chrome,5.0
55197b22334bbc9019b0444a060a8841ae727dec18604193efbb13c50cdf096b,f,21,16,introvert,yes,weekly,no,desktop,Chrome,5.0
854de75f1055ae1e0b41e26b6e63c692470633a68708f7956dc47f0dccbf59ac,m,34,8,introvert,yes,daily,no,desktop,Chrome,5.0
896c50c16f49fe443aea0c6bb09cfc41af5dcfe6282873e1eb7737bc284a34b2,f,25,73,extrovert,yes,monthly,no,desktop,Chrome,4.0
5e344bd48717e7801b280155d8f2e1ee2ed18c49d0eb0325649889414504bb1f,m,26,36,none,yes,daily,yes,desktop,Chrome,5.0
67945a9317140c90e6c9f12ea400f411573cebfe03412ec098f9bd03c2505206,f,31,4,introvert,yes,weekly,yes,desktop,Chrome,5.0
dfc6769457c8a0e5c1731b06d7a4d6b56c9479721f3097c2107a33dfe9498a93,m,23,18,introvert,yes,weekly,yes,desktop,Chrome,5.0
be362d12d18d968b2bcaf753b66ae1d98a19f84c56cba377865bfa45bb56c05b,m,35,23,introvert,yes,monthly,yes,desktop,Chrome,5.0
7f548d787b5e7de821bd51115383e23cf87192e86ef686da77ae6fa1a09b2bf1,f,43,26,introvert,yes,daily,yes,desktop,Chrome,5.0
51aec1f89fbd92cb533bbe376cb7ff855e11ab17ef1878f0f04a312d3dadaa83,m,52,14,introvert,yes,weekly,no,desktop,Chrome,5.0
b40e43b187565cbaca72606746b7c7710a5d268b3773493b2d3081e0d2d7fdea,f,35,19,introvert,yes,daily,no,desktop,Chrome,5.0
611c6702ac417c7284daa52d9dceb164f1a3925c16e7adb92790db1aa6b320c8,f,47,33,none,yes,daily,yes,desktop,Chrome,5.0
2c9e9be417417e06c67b9460ab530ed192331ab5bae92e9551db3ed3987d03bb,m,26,87,extrovert,yes,daily,no,desktop,Chrome,5.0
87d3e6a8e30c9cf1d4a11b27f8b41d8f1ae9a69e2b5ef4c527405b2b7e6c18a8,m,27,7,introvert,yes,daily,no,desktop,Chrome,5.0
ecc8ec84b5f44ac7d56a0ceb88059ad73b5adf531e94a43c4c7a67553ddfa886,m,32,79,extrovert,yes,daily,no,desktop,Chrome,5.0
042e3933e2804f856ca632760d5fe4bd9af6c8881b6e4c62e6e76e91cba00946,f,76,51,none,yes,daily,no,desktop,Chrome,5.0
d270f3dabebc7984810ee7fe82c2727393e2f381b9a3003de2cf2e7b27b0506a,f,20,79,extrovert,yes,weekly,no,desktop,Chrome,5.0
fb94f52fc90076c5a89d0f7c5abf30ebe52e60efcafbb7c7e740bd04859158bc,m,37,20,introvert,yes,daily,no,desktop,Chrome,5.0
26a927ca1d0c1e7d06ac5a80ee19a9ef19b81066b2c79f53a01a18d4eee133b0,f,47,33,none,yes,daily,no,desktop,Chrome,5.0
eb6ba31eef925354260fcc3cd1dcd1c36343ef41cac8b599a8daca9f8db08c6e,f,53,55,none,yes,daily,no,desktop,Chrome,5.0
3221eef2e5dc8ed73324df5e0fb06efce8ef1c2a9669907fc98684c45db4d93e,f,31,88,extrovert,yes,daily,no,desktop,Chrome,5.0
519d657bf3893de9643eabc36e72af945dbfae6af4e27f7c6c08c5494f640dc7,f,34,42,none,yes,daily,yes,desktop,Chrome,5.0
5f9d5447f080b78527960b50d553720e0e1d0e20713d26b84ee18f6a27c18ee4,f,29,73,extrovert,yes,daily,no,desktop,Chrome,5.0
dd83bd4c63007188845af6ca4c127829ed478de4ca8e6bb04fb3cc0553e6287d,f,64,24,introvert,yes,daily,yes,desktop,Chrome,5.0
314a269f063425b4f8894baf850bf7612db7b2a48c34d4287293e4e6f5ea7a5d,f,38,71,extrovert,yes,daily,no,desktop,Chrome,5.0
077c15f1f7686f748f9ff7da15ecff0d8b6b6d6f23f26d6f5f202b9a6f4ed8b1,f,37,28,introvert,yes,daily,yes,desktop,Chrome,5.0
c6b28a228b25d8b9ef5c580652d6036e8c999fbe9cf5b655c0b28d810e5862a2,m,30,3,introvert,yes,weekly,no,desktop,Chrome,5.0
67c4cc4e0ea499645ee40d0e2f1104eed00235eb4446230869196a1e75e7ffdb,f,25,26,introvert,yes,daily,yes,desktop,Chrome,5.0
cb41d0f13494bc92634f5bee494e4350561994b7fa420c7d4f7097d01523cfbb,m,65,57,none,yes,daily,yes,desktop,Chrome,5.0
d74528300cbc04da191a6caf30dd2b25c3701d964b63b94d21106e794dbe789a,f,39,11,introvert,yes,daily,no,desktop,Chrome,5.0
baa1a496f29941fb63d4a5132886f404219f0f44b4c9dd6d0d0cf3474d8fcf7d,f,63,73,extrovert,yes,daily,no,desktop,Chrome,5.0
543a79571892621699eceb9c77efe4fd81f86e1defe6d1d6a729d776a9877b44,m,32,49,none,yes,daily,no,desktop,Chrome,5.0
4f950dee4fa9eacd4a3e58ff2a24fc8911e594cfb204b844bb409c0e82ad0481,f,28,15,introvert,yes,daily,no,desktop,Chrome,5.0
274c89f858d5d62642edd34d15fa081e4e95f02cbe6dbe2277d3581c9162bb3d,m,61,88,extrovert,yes,daily,no,desktop,Chrome,5.0
e5b61c0547fbc9401ac052aa34e7eeb7ab74fd3f30807ab4a9c387e4a9f15060,m,36,66,none,yes,weekly,yes,desktop,Chrome,5.0
66540d98c4f60ed1e3d684bf65c73b630b57d33051077d8bb2abc8a581450f50,f,38,66,none,yes,daily,yes,desktop,Chrome,5.0
1bb0772e47cf03e4086f12b1797f4e302ff5f8300a044d77813aaad11c08ed14,f,35,53,none,yes,daily,no,desktop,Chrome,4.0
bf2ba3467cc218b79a41bc65da7eea0c433a06b692875975c5ba09292a85dd7b,m,37,38,none,yes,weekly,yes,desktop,Chrome,3.0
99f09135fec3301fb75b07a0c5bafaa7bda9f1bb8c7c379021e934434fa08c98,f,32,12,introvert,yes,daily,no,desktop,Chrome,5.0
85c8e7ad197447b5acd5b861733d6d9af47bb8e02b861655e7c0833e50428ff5,m,27,32,none,yes,daily,no,desktop,Chrome,5.0
5d63ba73adfb5c16ed4105d73b0b8c8222e029e42182f760df7d0ae9f4d1ee83,f,41,6,introvert,yes,daily,no,desktop,Chrome,5.0
ad9241c85b0bc4df0500256f550e222eab5ef65572c20b88bdfbcd2d31260f6c,f,46,76,extrovert,yes,monthly,no,desktop,Chrome,5.0
,m,37,49,none,yes,weekly,no,desktop,Chrome,5.0
,m,37,24,introvert,yes,daily,yes,desktop,Chrome,4.0
c09734631b52cf68d49e1d460a29787dc873942938daadcd4964ba516e8a3f06,f,36,2,introvert,yes,daily,yes,desktop,Chrome,5.0
f5a2defb69e1748638a07c9b077f706177052a910cd85d05893be4891bcd6430,f,38,61,none,yes,daily,no,desktop,Chrome,5.0
1c55b50c63c08f354f9322460530b94c0903cce78a9e758799642d1700cd1605,f,39,34,none,yes,monthly,no,desktop,Chrome,5.0
dec58e0d754a53669271062e243d8a9764b189d5806ce14ac5246ae023ee732c,m,69,88,extrovert,yes,weekly,no,desktop,Chrome,5.0
ac6527fca636f76ca2ae4972a2d659df16b17b2c5be4514b8590652fb7295731,f,35,12,introvert,yes,daily,no,desktop,Chrome,5.0
93c78bff212da2ae08d08d5a10a6fe6cd57801df026a5b3006f51cc20acdfc98,f,23,26,introvert,yes,weekly,no,desktop,Chrome,5.0
72fb0b06a75f0a01e1cbf16c8f65af44afd29d790f3fe78df9c7182f45949ea9,m,43,9,introvert,yes,weekly,yes,desktop,Chrome,5.0
e9a0138d97af81013c2fd1b6387b309cf5a7c26218ae9079a608db5d55ecdcff,m,45,62,none,yes,daily,no,desktop,Chrome,5.0
a6f3bb49aaee70ab959e1e8cc6110eee39c7f373a7e07399b821bdf389735f85,f,41,79,extrovert,yes,daily,no,desktop,Chrome,5.0
85f8fb146981d9474203c72fd335c49d15f2397d45c4efddeb55448510771275,f,24,32,none,yes,weekly,no,desktop,Chrome,5.0
20172a230720649ab0a65a46bf4cfaa8bef943caed9530e321a4f9160f7d3b97,m,26,26,introvert,yes,weekly,no,desktop,Chrome,5.0
2b35fe1ec12d5f33d38aad872fb246c9028c6b9b130cfd1906be0467c4452340,f,26,47,none,yes,monthly,no,desktop,Chrome,5.0
9c70a6c5af447e0684cfed9b19b4842ff64757a21b8e2b1039953054c791065f,f,28,69,none,yes,daily,no,desktop,Chrome,5.0
2a7c61ddcddc978d83f5e78c5fc6b028963b0364a6d01e699117bc639fdeb063,f,45,40,none,yes,daily,yes,desktop,Chrome,5.0
7dc873ee859ced957af4972d9a314e1294e33568a477bab0ee4418af749803cf,m,59,55,none,yes,daily,yes,desktop,Chrome,5.0
0e13e3e20b48fb46522dff0077ab926c8aaa265c0fea31c405f36d619f17a4a8,f,26,36,none,yes,daily,yes,desktop,Chrome,5.0
5268574d09b8744dbd443e3da8551696597cb94be597f7b6ea95b8cb89407b94,m,29,0,introvert,yes,daily,no,desktop,Chrome,5.0
89ea4db966007360cb68ab6decabfbb7dc7d125a775afb616b533996848f7ecc,f,38,66,none,yes,daily,no,desktop,Chrome,5.0
c70bde95f4507c98ca5bdb86e8f55dcf6bfc7f1613d6b40ca3be47c381425f4a,f,56,1,introvert,yes,daily,yes,desktop,Chrome,5.0
f2eaad8883969afe6d0c64e87f87639c3128fb2a09ecaf580a5902e8b877d5d4,m,53,44,none,yes,weekly,yes,desktop,Chrome,5.0
694fbe2ff35232689a2aef512c6de2d2de47a92fdeeb4d931e776a9480f40407,f,65,77,extrovert,yes,daily,no,desktop,Chrome,5.0
22d343b24e79562f1545e7691655f3d976c8c652e9f5d4b338183c8634e0ae26,f,50,33,none,yes,daily,yes,desktop,Chrome,5.0
253222ca97439832c0b137794da9d13e47180117f2ebef01acab0d8b4b7f9aeb,f,33,82,extrovert,yes,daily,no,desktop,Chrome,5.0
dde99398077eccf29041c1e71d354e9d9152ac8efb8ddff3559d4fec354ac772,m,28,12,introvert,yes,daily,yes,desktop,Chrome,5.0
091f3c406c847db98d2a10b1f5d6e4903d7d96001fb4f3db7448a7e8110db557,m,72,85,extrovert,yes,daily,no,desktop,Chrome,5.0
e89289f618f752a36d9cbfe71d5028f07303d56d4effb93f7b4f48336c5ccdb5,m,29,73,extrovert,yes,daily,yes,desktop,Chrome,4.0
6fd7cc31cd6b22c0801357d5b2f85553ab186d46abe8a17203547676baeaaa7b,f,27,90,extrovert,yes,daily,no,desktop,Chrome,5.0
894ff6a761cfb34a2c2936431bedea94f20250f7f8639ed0167b418413d6d2f5,m,28,12,introvert,yes,daily,yes,desktop,Chrome,5.0
f9a90edf6dfeede3b45aa742ce52078751a823ba8b37a8b056ba14a34ef5055a,m,55,7,introvert,yes,daily,yes,desktop,Chrome,5.0
9c03f7f5cfd16f72d416b83510c51d0a8dbd86c7b1dd58d5a2869df0f8a86f53,m,29,69,none,yes,daily,yes,desktop,Chrome,5.0
4f6406ac34f8b00547f88e002bd9bf26b8d1b4f33d72ff0b5e595185a75bc993,m,48,17,introvert,yes,daily,yes,desktop,Chrome,5.0
b024f0b08185d754845d60f0abd4b1438d1dbb713ec5bd8874f1f3bce746ead5,m,61,19,introvert,yes,daily,no,desktop,Chrome,4.0
b5182962e8c712fb441798886ed83e61eaef51c54d3b0d1b7011ad8ec287dfb9,m,31,22,introvert,yes,daily,yes,desktop,Chrome,5.0
a80fdbbb70d1252ea2588b635915044a8903a909a5a1bd559964a30e21c1151e,f,39,8,introvert,yes,weekly,no,desktop,Chrome,5.0
ecb28d84d5ba2e75dc55785db1c77865f2ae2c304469df376c1b88aad653b29b,m,27,54,none,yes,weekly,no,desktop,Chrome,5.0
39bcbc494d972ee2a2d87aeb6eadc7573385bb348530c7597f9f096d180c1052,f,30,78,extrovert,yes,daily,no,desktop,Chrome,5.0
88bb93dd9df837e7e9f1b403555c3b55aedf871812141e1dd2ee67164394d51f,f,22,19,introvert,yes,weekly,no,desktop,Chrome,5.0
facb991b348d8d033c27f4ec5445edc374a73c62711ec48291b1fb0ea0f207aa,m,64,77,extrovert,yes,daily,no,desktop,Chrome,5.0
9e178bbba499647d62f978c0397e775dc4eea4d6d39dc36c146da67519f8ad52,m,32,60,none,yes,daily,no,desktop,Chrome,4.0
f0320bea37c09cf4eb31f839c2a91980aeba76d058a28606cd7e59ceea9a2742,f,31,47,none,yes,daily,yes,desktop,Chrome,5.0
80f772d96dba5455c3a0af745446b9cfe064be20fcd92d67ee7f0f92c77aefed,m,42,24,introvert,yes,daily,yes,desktop,Chrome,5.0
8d96ca527f0c52de00fbef0a0bc5311d1c19f21f98be20d78b460f01cd75848a,m,25,36,none,yes,daily,no,desktop,Chrome,5.0
51d61d68472dbf3cdd056f93e9d323e3bd1df8cd8cb98ff2ffbded9b2bd387e1,f,38,1,introvert,yes,daily,yes,desktop,Chrome,5.0
d1f10ebbb9be1c5b0d0811bca8368be0549da43db041fd7a45049e08935ef97f,m,68,85,extrovert,yes,weekly,no,desktop,Chrome,4.0
21a2b399e6f4434d92c8852144a09894bc862426b06dc063421780336624ec23,m,30,91,extrovert,yes,weekly,yes,desktop,Chrome,5.0
ddf77fcc7a9f2a456180aa6a8dfad8c9e4c55f73ae4c3e9c2f5ba975568ee996,m,60,98,extrovert,yes,daily,yes,desktop,Chrome,5.0
3c3a20dab18457c2e370220c7ac20d7ae917717c0f0ad23a87628a6cae674692,m,34,8,introvert,yes,weekly,no,desktop,Chrome,5.0
771024f02181b068d472195b1ae97d9d8b77b18e7c7606a3ca9e4f0ecfce9f13,f,32,27,introvert,yes,daily,yes,desktop,Chrome,5.0
2d605641c4a4805bb26dd039aa916a38389da57689023239f7db91c6234b97c5,f,45,76,extrovert,yes,weekly,yes,desktop,Chrome,5.0
95c9803d507909f9ee842014dddea99cf4f3c969f53b01420ea210960a11ee64,m,64,85,extrovert,yes,daily,yes,desktop,Chrome,5.0
c2f8133576d1a10c8baac451a36d95975dcddd8adc65e5b6c382487d5fcb9f87,m,60,9,introvert,yes,daily,no,desktop,Chrome,5.0
a35e9c6c2b06a7929bbec923b32d5c966f5bca5ebc70be77723020afe4081f48,f,32,23,introvert,yes,weekly,no,desktop,Chrome,5.0
6746ed1660166f2303629de9954d99558edb1ab6fd364edc6e4c6f44d7ba2459,f,24,3,introvert,yes,daily,no,desktop,Chrome,5.0
5cc1a7ddd0095cf20c42f20bce5d850b38059f8e97984e263df2f3e0161ec516,m,53,17,introvert,yes,daily,yes,desktop,Chrome,5.0
cde442f55916dc70968a957cc8526b63a6ae1e8dbe892262cf33eea4f2c150b5,m,38,20,introvert,yes,daily,yes,desktop,Chrome,5.0
06f2f97930d9ef068a33d1a8ef26df4e36c344f68731784e0aeda3a834493aa3,m,43,45,none,yes,daily,yes,desktop,Chrome,5.0
86de211b06bac87c0fddcc2b37d64ae80f91e3c0f1a256d23c805836345a96fc,f,39,21,introvert,yes,daily,no,desktop,Chrome,5.0
2567d748778a84374236389f8069507a9cd3bd54cdf51384680d6b4f8b58569b,f,18,8,introvert,yes,daily,yes,desktop,Chrome,5.0
219bf4ae59bf4be1d1c10ef2bdc69fdb8587b8b49886de9b78f7d62b0e065567,f,36,24,introvert,yes,daily,no,desktop,Chrome,5.0
e99a5a0878c45e3f8139dc425e12bc90197bde1cb5a19cec4f98fabbfa30a60c,m,51,63,none,yes,daily,yes,desktop,Chrome,5.0
923a5a51326c6caa5d981adc02767b15d022f8acc9d59c35036986422abc90cf,m,40,18,introvert,yes,weekly,yes,desktop,Chrome,5.0
6699eefb02dcc2b5a0268efa40d3385f2222f50c20a116ca2daed0ffe6c91023,f,22,33,none,yes,daily,yes,desktop,Chrome,5.0
bfbb8788467675e9a9b785d8dba18a04609dff2838a0e3aa4f69312c5fb101d1,f,29,19,introvert,yes,daily,yes,desktop,Chrome,5.0
e27c417c33b9284c9863a921dee2f7065fed2fab624c5846f4546b5257e97f0a,f,67,12,introvert,yes,daily,yes,desktop,Chrome,5.0
9187b2ef581121566a5b82d5f4832d4db192e512b011674b282b3fa54ef0559b,m,60,12,introvert,yes,daily,yes,desktop,Chrome,5.0
9502df11b41d7a72cfa19f11ae8cb47eb14c875f516fa164cf61b0410d791e60,f,49,14,introvert,yes,daily,no,desktop,Chrome,5.0
3773402fe9aa982310b3254bd43405f1000b108c176efa06cc751214c79aca43,m,19,24,introvert,yes,monthly,no,desktop,Chrome,5.0
3d19ec2bab6d6fb2d7901193c29ef30ff90ed62c405f4337eb0d172fc25e6e36,m,21,16,introvert,yes,daily,no,desktop,Chrome,5.0
9de9f76b510bef41a7b1b21cc3c27550765ef2e5e87b03d02ec18ce65b77032d,m,47,38,none,yes,daily,no,desktop,Chrome,4.0
ae3632f3c2e65c81f43f5bb2e9278e44297b3586c44b6e40af0c4a516b7691e9,m,23,85,extrovert,yes,weekly,yes,desktop,Chrome,5.0
67ac73eb4eefe9ac232b591d943332db6c48746d4e985a19b9ffa473a60ba276,f,35,1,introvert,yes,daily,yes,desktop,Chrome,5.0
b70856d6b588f4d717e551a13c012d8dbc7f0995e5c597cd9bf6725ead893e61,f,39,80,extrovert,yes,daily,yes,desktop,Chrome,5.0
21253046d60c1fffb703b609decc5b361df602dab42fcde65b7a810c0e9ee7cc,m,68,9,introvert,yes,daily,yes,desktop,Chrome,5.0
230d2b7505dce43bd2710893658a9d4fc21553458c7bcdad20f2f341a90bcfa1,m,54,9,introvert,yes,daily,no,desktop,Chrome,5.0
a27cc21a0cbbf292ef0869cc9b75fb33f4dc9a3f2d901d9509b34353ce494c00,f,39,71,extrovert,yes,daily,no,desktop,Chrome,5.0
2954b993bbcadf7ed9e2dabdc757be9efce1b4d8a540c941f96761df3667f56e,m,43,40,none,yes,daily,no,desktop,Chrome,5.0
d278432b0ebcf5984b9385566e2d3dacf9d9d34492a36eb2141745c6dd2b7f94,m,42,8,introvert,yes,weekly,no,desktop,Chrome,5.0
27d293171b2c0a0d644a84fa314700925a03a03de83c00775928a5187f6eb51b,f,38,61,none,yes,daily,yes,desktop,Chrome,5.0
2cfbed73602c72b2074a7e802e53dd399ec90bb6478a4e0ea6a142c854d521de,f,28,69,none,yes,weekly,yes,desktop,Chrome,5.0
8574c0149d37beb5380ba587fb2edc0eb2f26611c73277d026444772c38686b5,f,22,91,extrovert,yes,weekly,no,desktop,Chrome,5.0
eb3da53aa31d1f3b93fc8a4c08b8f9dc22ac31175e39d1720576366bce7ad6aa,m,51,8,introvert,yes,daily,yes,desktop,Chrome,5.0
77faf87959747ca2efd77b546d4266f004b6bc9d2bbe33dcf46568ffe328d89b,f,39,14,introvert,yes,daily,no,desktop,Chrome,5.0
0857f90915de16bdd9427e3429f73bd84c09226e7b65c5709b375cb2519cdf90,f,24,79,extrovert,yes,weekly,yes,desktop,Chrome,5.0
28b96eb0f51dc62039be5ed7a322807ad64ee63f7c93504b18b72b98d312d4e9,m,22,12,introvert,yes,daily,no,desktop,Chrome,5.0
4f15def84c14045daee808af2655282f58658e0afb863eee356fc3f20869630a,f,56,18,introvert,yes,daily,no,desktop,Chrome,5.0
6d8cb58cd899c040630fc73a290471389a31fc13597ab6693198b3edc444cfac,m,50,75,extrovert,yes,daily,yes,desktop,Chrome,5.0
48a0b55ef6b39cea22a9d76d08abb7f0be93f2aa193dc64216d9b7c7db307aef,m,39,6,introvert,yes,daily,yes,desktop,Chrome,5.0
e93cefd5bc0d2b82518fc499220374c2a498b1d3e4fb33e530d081271f1f176d,f,42,8,introvert,yes,daily,yes,desktop,Chrome,5.0
424c7771f1db3a438c09e7d98bb8d6b1f90bfe6d836383605b6e15b286c0999e,f,36,2,introvert,yes,daily,no,desktop,Chrome,5.0
ab340ff813535291051724c7f153fe3c60e9233f0fe9c4c8070fd49a26a54c72,f,61,51,none,yes,daily,no,desktop,Chrome,5.0
6cc4cf1a4ba0e0fef51af47a40d8fd3079dac37f7904bcbae073b9e793ffc5c4,f,31,9,introvert,yes,daily,yes,desktop,Chrome,5.0
127f5c3b8f3c86abf5df7fdf50a1bd6759054e2e688cc5cc26288612d82ddf08,m,63,57,none,yes,weekly,no,desktop,Chrome,5.0
458f8e700e78da3c227a40f5e91a028651b19510b90fc0b88e87a46c4319b3e9,m,39,40,none,yes,daily,yes,desktop,Chrome,5.0
4c37d98ed6855dd37b4168d96e3a8595712bfdf33048c9191307a09b53c1b9f1,f,33,38,none,yes,daily,no,desktop,Chrome,5.0
5cc34a4ec69d378429c9aa73c7fcf783d50ef463030a6fae033ba627dfbf056b,f,26,58,none,yes,daily,yes,desktop,Chrome,5.0
e993be9e2abad8e972c2d739d7c05b415bf8acb8a4ac5daf63a0e555e6555326,f,32,70,extrovert,yes,daily,no,desktop,Chrome,5.0
6b52b705b6b44830dacc1ac1094f4636a49b67bdc884d5c9eef0ae163b7e7beb,m,25,31,none,yes,daily,yes,desktop,Chrome,5.0
215ca282ea658b08205290e96414c946635cfb653ce9ed82ac36ee7f4080d9ab,f,45,10,introvert,yes,daily,no,desktop,Chrome,5.0
a0bdfe7b6782c018badabd8c4f61d5f40b8f1e5c2f7ecfec1e202624af183831,f,41,55,none,yes,daily,yes,desktop,Chrome,5.0
ba21105cda3c83afe8ccf8ece0cbee9d84b180486acc67ef537e58a7f3db52aa,m,44,79,extrovert,yes,daily,yes,desktop,Chrome,5.0
ff1467689fb893fe78268163e492cc0eddac589c172f5a7dc365103fb1495237,f,56,27,introvert,yes,daily,yes,desktop,Chrome,5.0
5e0693f6cd183c66cbeeeb211815de7f2abd26b12cbce8283fc082d439011067,f,27,43,none,yes,daily,yes,desktop,Chrome,5.0
2426c5aa4db04268a7ef1fc344f7c82d695ebdec57d27ef1d470a9dbc8dd5038,m,54,37,none,yes,weekly,no,desktop,Chrome,5.0
e9f23d860ff2de777f8991ba6db944ddc66298e165707ec5036aeeca263c7e44,m,34,3,introvert,yes,daily,yes,desktop,Chrome,5.0
1b8875c87ac16e0970d30ff1efa2155b4d2b89bc0da3e89fe89f6f6dc4d7d06d,m,26,18,introvert,yes,weekly,yes,desktop,Chrome,5.0
3e647b0a412c01ee0fe732133b2cec0ad5212002354e4d02196bbd6f63ca8b21,m,21,60,none,yes,daily,yes,desktop,Chrome,5.0
35b967ffabffad81ca7717422b8d5d67badb34c98d3802527e7159a577cea0ad,f,59,86,extrovert,yes,weekly,no,desktop,Chrome,5.0
7d445a5d452f3674c38a2eeff6a79eeffbf711aa4b3001135cd028d3569ff781,f,42,50,none,yes,daily,no,desktop,Chrome,4.0
39551f4ab7dd761045d5e3b4a1596b07dafc532287501765eb13c847e6e74613,m,38,39,none,yes,daily,yes,desktop,Chrome,5.0
de302308832121db2a2afafffb79b5ba66b8c6967478cda54a551beeba793471,f,26,4,introvert,yes,daily,no,desktop,Chrome,5.0
a0e0f1fe8e9a2b88329febef37149a2699cc0da09d9aa43b96d4936e3c1f2c21,f,45,87,extrovert,yes,daily,no,desktop,Chrome,5.0
228479bfbfd385af9dc1ea676933621615a1cf33f70eee4b857d76701647f2f1,f,53,65,none,yes,daily,yes,desktop,Chrome,5.0
e322dcbf55deb57eb7b21d83a1f777ed9e34ba0338eb2c559ccc21e7c9814bbe,f,59,28,introvert,yes,daily,yes,desktop,Chrome,4.0
025301aa7845a11ea5e7977f5403297a02783f79e79fb8b03d2ac97e3386db49,f,44,5,introvert,yes,daily,yes,desktop,Chrome,5.0
84c9180aca50aefe9f69d711d4d7d2fc3784a9c3dadee5cb80c4e90c9faec3f4,f,45,76,extrovert,yes,daily,yes,desktop,Chrome,5.0
c89f7e8bc845591c2870526d0f07ee158b7908b2abe7f79f976a056c3e0c68a9,f,65,51,none,yes,daily,no,desktop,Chrome,5.0
9919fc953ec463f39da24c47cdba4395abe9bfdf4862f52aaa7eb7672759a2c5,f,37,60,none,yes,weekly,yes,desktop,Chrome,5.0
266482cd26ec1bc93a56e3d7e28ea61f71cbf5b25a972d8d6d29b5acb28e792f,f,43,61,none,yes,daily,no,desktop,Chrome,5.0
cd41fb8b6651bf754746e204ccf38926ce2abc5cc485c9dac7403b7c2e48c013,f,42,24,introvert,yes,weekly,no,desktop,Chrome,5.0
3b139714669246fe1ee112e7c0e41fe5d8890d16cc18aa9a520173642baf378c,f,33,60,none,yes,daily,yes,desktop,Chrome,5.0
739d830492555be63bf407c61e476681327500325038b22ad0dc08c2f9d5e34d,m,37,28,introvert,yes,daily,yes,desktop,Chrome,5.0
c61a59e75e359e291af51f306ddda3b6c7070c53ec9ecb407bf77e622475027d,m,46,25,introvert,yes,daily,no,desktop,Chrome,5.0
00a784d13c799246f4cf7df954b258036ad15856ef0b562bb27858514d0100bc,m,32,38,none,yes,daily,no,desktop,Chrome,4.0
a3980178c501780ad59667a35026c0588d26ab3f275cf77844fb76d3185e1e3a,m,48,83,extrovert,yes,monthly,no,desktop,Chrome,5.0
509ed94db496df86c329026f6b7742e9f469c14b1165f8d7e2e33b4e5929e579,f,42,71,extrovert,yes,daily,no,desktop,Chrome,5.0
99566d9e7ba836d849548e4a15054d90aa9ba1d20507f1d97690b7218f47565e,f,28,4,introvert,yes,daily,no,desktop,Chrome,5.0
172b83498593c2170f29a3d850a001d05e65eba3e4d10892352da4075c4aa0a0,m,43,35,none,yes,daily,no,desktop,Chrome,5.0
f3dfe94111b329f396263db890fc2cbd4d63b7017c71845d08140b1d75fa9e2e,f,35,88,extrovert,yes,daily,yes,desktop,Chrome,5.0
14ffdd10d23f3b9700e83b166700b19cae2e001f853823d6c1d88b1d7d7b653e,m,48,96,extrovert,yes,daily,no,desktop,Chrome,5.0
3ce4542bb0b8cfae93c2e10edc6bf61d18bfebd674392be2448ae88371567249,f,31,77,extrovert,yes,daily,yes,desktop,Chrome,5.0
ae9d3fb74641175f71b271f8bc3833cac6f1f8a6bc4020ba8fc9afbb74c0ba98,m,33,88,extrovert,yes,daily,yes,desktop,Chrome,5.0
2aa6d7e25227ecfe0ddafee7cced64d569c47dde6a1029699502626e8a08f52f,f,35,73,extrovert,yes,weekly,yes,desktop,Chrome,5.0
58fe875f98c08e6f3166bb19a85a5c713e42ca871b83701dfd59fcb43d7e2998,m,56,66,none,yes,daily,yes,desktop,Chrome,5.0
e9647c5bb8106848a1ced553a55821b16556a297801caebdcb2e0120306d07ee,f,36,71,extrovert,yes,daily,yes,desktop,Chrome,5.0
38ea41f20456cf23b78867ddda67b3681b98071263f6e76608a3fcf442542b08,f,33,49,none,yes,daily,no,desktop,Chrome,5.0
1f407af52ba24c9a7a98c42fab284763c2b49a3f1325cdfa7fd4b8b5d2ea03ad,f,58,93,extrovert,yes,weekly,no,desktop,Chrome,5.0
e6f555ad8b2e0e251ce3cd5eec0301a056d4f28fbbd7ad5c44f57013f55c0a25,f,33,24,introvert,yes,daily,no,desktop,Chrome,5.0
a973b29b2516537445ef30d148215529b742c55ecae6745f6092fd06ea9f2ac1,f,50,86,extrovert,yes,daily,no,desktop,Chrome,5.0
